id	chemical_name	pubchemid	casrn	latin_name	ecotox_species_group	ncbi_taxid	toxicity_type	endpoint	ppm_equivalent	trend	trend_description	effect	effect_description	measurement	measurement_description
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	~BEH	Behavior	SWIM	Swimming
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	~BEH	Behavior	VMVT	Vertical or rearing movements
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	~HRM	Hormone(s)	DOPA	Dopamine
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	~HRM	Hormone(s)	NORE	Norepinephrine
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	DEC	Decreasing	~HRM	Hormone(s)	SRTN	Serotonin
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.03505910000000002	INC	Increasing	AVO	Avoidance	GAVO	Avoidance, general
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10167139000000004	INC	Increasing	BCM	Biochemistry	5HSR	5-Hydroxyindole Acetic Acid to Serotonin ratio
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.0025000000000000005	INC	Increasing	BEH	Behavior	ACTP	Accuracy of learned task, performance
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.048	INC	Increasing	BEH	Behavior	FRZG	Freezing behavior
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.46025820412579443	INC	Increasing	BEH	Behavior	LOCO	Distance moved, change in direct movement
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.15063820301728692	INC	Increasing	BEH	Behavior	NMVM	Movements, number of
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	35.05910000000003	INC	Increasing	BEH	Behavior	PHTR	Phototactic response
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.0025000000000000005	INC	Increasing	BEH	Behavior	SACT	Social activity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.2144360332188385	INC	Increasing	BEH	Behavior	SWIM	Swimming
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.03505910000000002	INC	Increasing	BEH	Behavior	VMVT	Vertical or rearing movements
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.5596591250326951	INC	Increasing	DVP	Development	DFRM	Deformation
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	1.1569503000000005	INC	Increasing	DVP	Development	TERA	Teratogenic measurements
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.029999999999999995	INC	Increasing	GEN	Genetics	ACHR	Acetylcholinesterase mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	GEN	Genetics	GAPM	Growth associated protein 43 mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.3	INC	Increasing	GEN	Genetics	S2AR	Synapsin IIa mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	1.752955000000001	INC	Increasing	HIS	Histology	EDMA	Edema
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.42426406871192845	INC	Increasing	HIS	Histology	GHIS	Histological changes, general
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	3.505910000000002	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~BEH	Behavior	ACTP	Accuracy of learned task, performance
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~BEH	Behavior	ATSK	Acquired task
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10517730000000004	INC	Increasing	~BEH	Behavior	ESCR	Escape response
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10517730000000004	INC	Increasing	~BEH	Behavior	LOCO	Distance moved, change in direct movement
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.005999999999999998	INC	Increasing	~BEH	Behavior	PNPY	Prey penetration
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~BEH	Behavior	STLT	Startle
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~BEH	Behavior	SWIM	Swimming
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~BEH	Behavior	VMVT	Vertical or rearing movements
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~HRM	Hormone(s)	DOPA	Dopamine
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~HRM	Hormone(s)	NORE	Norepinephrine
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10000000000000002	INC	Increasing	~HRM	Hormone(s)	SRTN	Serotonin
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEC	0.10167139000000004	NR	Not reported	BCM	Biochemistry	DOPC	3,4-Dihydroxyphenylacetic acid
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEL	4.031796500000002	CHG	Change	~BEH	Behavior	LOCO	Distance moved, change in direct movement
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEL	0.010000000000000004	DEC	Decreasing	BEH	Behavior	SWIM	Swimming
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Danio rerio	Fish	7955	Chronic	NOEL	0.010000000000000004	INC	Increasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.45	DEC	Decreasing	FDB	Feeding behavior	FCNS	Food consumption
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00025	DEC	Decreasing	GRO	Growth	LGTH	Length
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00018999999999999993	DEC	Decreasing	MOR	Mortality	LFSP	Lifespan
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00015000000000000004	DEC	Decreasing	REP	Reproduction	FCND	Fecundity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00018999999999999993	INC	Increasing	DVP	Development	ABNM	Abnormal
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00010599999999999993	INC	Increasing	DVP	Development	TERA	Teratogenic measurements
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00044960814445419583	INC	Increasing	ITX	Intoxication	IMBL	Immobile
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.00032516998493571083	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	EC50	0.0004147288270665545	NC	Not coded	ITX	Intoxication	IMBL	Immobile
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	LC50	0.0011224972160321829	INC	Increasing	ITX	Intoxication	IMBL	Immobile
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Acute	LC50	0.0029084839644789285	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	LOEL	0.0007199999999999998	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	LOEL	0.0006900000000000001	DEC	Decreasing	REP	Reproduction	TPRD	Total production
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00010000000000000009	CHG	Change	GEN	Genetics	HMGM	Hemoglobin mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00010000000000000009	CHG	Change	REP	Reproduction	PROG	Progeny counts/numbers
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00048505872105816545	DEC	Decreasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.005719999999999998	DEC	Decreasing	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0002791057147390571	DEC	Decreasing	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0014142135623730955	DEC	Decreasing	GRO	Growth	LGTH	Length
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00023086792761230394	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0003599999999999999	DEC	Decreasing	REP	Reproduction	FCND	Fecundity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	6.83990378670679e-05	DEC	Decreasing	REP	Reproduction	GREP	Reproduction, general
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00015596379346998816	DEC	Decreasing	REP	Reproduction	PROG	Progeny counts/numbers
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	4.974267797935113e-05	INC	Increasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	9.999999999999997e-06	INC	Increasing	GEN	Genetics	HM2M	2-domain Hemoglobin mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0001299999999999999	INC	Increasing	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00015042412372345563	INC	Increasing	ITX	Intoxication	IMBL	Immobile
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.00015506815755110764	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0002791057147390571	INC	Increasing	REP	Reproduction	PROG	Progeny counts/numbers
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0007199999999999998	INC	Increasing	REP	Reproduction	TFPG	Time to first progeny
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0003599999999999999	INC	Increasing	REP	Reproduction	TPRG	Time to pregnancy/gravidity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	3.9999999999999996e-05	NC	Not coded	NER	Unspecified	NRNR	Endpoint reported without a specific effect
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEC	0.0003000000000000001	NR	Not reported	FDB	Feeding behavior	FCNS	Food consumption
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.00035000000000000005	DEC	Decreasing	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.0004914264950122247	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.00035000000000000005	DEC	Decreasing	REP	Reproduction	TPRD	Total production
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.0004914264950122247	INC	Increasing	GRO	Growth	DWGT	Dry weight (AQUIRE only)
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.00020317480158720485	NC	Not coded	ITX	Intoxication	IMBL	Immobile
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Daphnia magna	Crustaceans	35525	Chronic	NOEL	0.0010000000000000002	NR	Not reported	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	DEC	Decreasing	GEN	Genetics	C24M	Cytochrome P450 family 24 subfamily A member 1 mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	DEC	Decreasing	GEN	Genetics	FABM	Fatty acid binding protein mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	DEC	Decreasing	GEN	Genetics	HASM	Hydroxymethylglutaryl-CoA synthase mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	DEC	Decreasing	GEN	Genetics	VGAM	Vitellogenin A mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	INC	Increasing	GEN	Genetics	C7AM	Cholesterol 7-alpha-monooxygenase mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	INC	Increasing	GEN	Genetics	CA1M	Cyp1A1 mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	INC	Increasing	GEN	Genetics	HASM	Hydroxymethylglutaryl-CoA synthase mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Gadus morhua	Fish	8049	Chronic	NOEC	35.05910000000003	INC	Increasing	GEN	Genetics	P3AM	Cytochrome P450 3A mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Ictalurus punctatus	Fish	7998	Acute	LC50	0.6200967590922436	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Ictalurus punctatus	Fish	7998	Acute	LC50	0.35911001099941503	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Ictalurus punctatus	Fish	7998	Chronic	LOEL	0.12500000000000003	DEC	Decreasing	ENZ	Enzyme(s)	ALIE	Ali esterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Labeo rohita	Fish	84645	Acute	LC50	2.8453882419886902	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Labeo rohita	Fish	84645	Chronic	LOEL	0.15	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	EC50	0.0015400000000000004	DEC	Decreasing	BEH	Behavior	EQUL	Equilibrium
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	EC50	0.0036	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	EC50	0.0017799999999999995	NC	Not coded	AVO	Avoidance	STIM	Stimulus avoidance
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	LC50	0.0072400000000000025	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	LC50	0.0033989436638865093	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	LC50	0.009852353606934991	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Acute	LC50	0.017320508075688777	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	LOEL	0.0010000000000000002	DEC	Decreasing	GRO	Growth	SIZE	Size
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	LOEL	0.0043439613257946945	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	LOEL	0.0010000000000000002	DEC	Decreasing	POP	Population	BMAS	Biomass
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEC	0.0004300000000000001	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEL	0.0005100000000000001	DEC	Decreasing	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEL	0.00593295878967653	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEL	0.0003000000000000001	NR	Not reported	GRO	Growth	SIZE	Size
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEL	0.0010000000000000002	NR	Not reported	MOR	Mortality	SURV	Survival
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Lepomis macrochirus	Fish	13106	Chronic	NOEL	0.0003000000000000001	NR	Not reported	POP	Population	BMAS	Biomass
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Litopenaeus vannamei	Crustaceans	6689	Acute	LC50	0.004799999999999999	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Litopenaeus vannamei	Crustaceans	6689	Chronic	LOEL	0.004000000000000002	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Macrobrachium rosenbergii	Crustaceans	79674	Acute	EC50	0.00029299999999999997	DEC	Decreasing	~FDB	Feeding behavior	FCNS	Food consumption
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Macrobrachium rosenbergii	Crustaceans	79674	Acute	LC50	0.0004582575694955843	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Macrobrachium rosenbergii	Crustaceans	79674	Chronic	NOEC	0.0003125000000000003	DEC	Decreasing	~FDB	Feeding behavior	FCNS	Food consumption
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Acute	LC50	0.041944015695780996	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Acute	LC50	0.01909188309203679	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Acute	LC50	0.02106745851339848	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Chronic	LOEL	0.005000000000000002	DEC	Decreasing	BEH	Behavior	THML	Temperature tolerance
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Chronic	NOEC	0.0003299999999999998	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus mykiss	Fish	8022	Chronic	NOEL	0.004200000000000002	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.0011999999999999995	DEC	Decreasing	BCM	Biochemistry	HP90	Heat shock protein 90
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.007299999999999999	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.0037000000000000015	DEC	Decreasing	GEN	Genetics	GEXP	Gene expression
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.0011999999999999995	INC	Increasing	BCM	Biochemistry	HP90	Heat shock protein 90
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.002959729717389748	INC	Increasing	GEN	Genetics	CKMR	Cytokine mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.0037000000000000015	NC	Not coded	BCM	Biochemistry	HP60	Heat shock protein 60
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	LOEL	0.0037000000000000015	NC	Not coded	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	NOEL	0.0011999999999999995	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	NOEL	0.005000000000000002	DEC	Decreasing	~MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	NOEL	0.0011999999999999995	INC	Increasing	GEN	Genetics	CKMR	Cytokine mRNA
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oncorhynchus tshawytscha	Fish	74940	Chronic	NOEL	0.005000000000000002	INC	Increasing	~MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Acute	EC50	0.02115	DEC	Decreasing	MOR	Mortality	HTCH	Hatch
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Acute	LC50	0.10183193519080783	INC	Increasing	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Acute	LC50	0.029999999999999995	NC	Not coded	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Acute	LC50	0.151	NR	Not reported	MOR	Mortality	MORT	Mortality
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	LOEL	0.0018171205928321397	DEC	Decreasing	ENZ	Enzyme(s)	ACHE	Acetylcholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	LOEL	0.06	DEC	Decreasing	ENZ	Enzyme(s)	CEST	Cholinesterase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	LOEL	0.003500000000000001	DEC	Decreasing	ENZ	Enzyme(s)	MGAT	Magnesium adenosine triphosphatase
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.023999999999999997	CHG	Change	BCM	Biochemistry	TBAR	Thiobarbituric acid reactive substances
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.014999999999999998	CHG	Change	ENZ	Enzyme(s)	SODA	Superoxide dismutase (SOD) enzyme activity
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.003500000000000001	DEC	Decreasing	BCM	Biochemistry	ATPT	Adenosine triphosphate
RID00105	Chlorpyrifos	CID:2730	CAS:2921-88-2	Oreochromis niloticus	Fish	8128	Chronic	NOEC	0.005279999999999998	DEC	Decreasing	BCM	Biochemistry	GLYC	Glycogen
